id,uid,type,data,created_at,updated_at
919,b4f12583-8bc9-4e2d-b61c-f4b457f22970,INSTALLED,"{""_id"": ""01f6ce93-5369-469b-97cc-70755301eb5b"", ""_rev"": ""1-1dd1e4126efcb61c795c058421f3539c"", ""time"": ""2020-04-26T10:44:35.259Z"", ""frame_version"": ""0.5""}","2020-04-26 10:43:31","2020-04-26 10:43:31"
920,b4f12583-8bc9-4e2d-b61c-f4b457f22970,ACTIVATE,"{""os"": ""10"", ""_id"": ""5c03546f-81f9-4c55-adf5-0b104293b3b1"", ""_rev"": ""1-0efded28b59a8f030ce50a1e05ec86d6"", ""time"": ""2020-04-26T10:44:35.253Z"", ""model"": ""SM-N960F"", ""screen"": {""width"": 412, ""height"": 846}, ""user_agent"": ""Mozilla/5.0 (Linux; Android 10; SM-N960F Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/81.0.4044.117 Mobile Safari/537.36"", ""manufacturer"": ""samsung""}","2020-04-26 10:43:31","2020-04-26 10:43:31"
921,b4f12583-8bc9-4e2d-b61c-f4b457f22970,OPEN,"{""_id"": ""9f889ef2-a1f9-42e1-8007-902c9e684d18"", ""_rev"": ""1-0884078a5a5a5e85993c4aa9d3b3ef18"", ""time"": ""2020-04-26T10:44:35.146Z"", ""returning"": false}","2020-04-26 10:43:32","2020-04-26 10:43:32"
922,b4f12583-8bc9-4e2d-b61c-f4b457f22970,START,"{""_id"": ""769bd59a-7aea-4609-a596-0bc9fcfa6b24"", ""_rev"": ""1-c0ce68ae6503681ea98e1899b9ca89d0"", ""time"": ""2020-04-26T10:44:41.654Z"", ""with"": ""get""}","2020-04-26 10:43:37","2020-04-26 10:43:37"
923,b4f12583-8bc9-4e2d-b61c-f4b457f22970,START,"{""_id"": ""b709f8dd-f0be-404b-ae2e-8f005cdbfb58"", ""_rev"": ""1-bcb2542b0a621166dadc96f21d555880"", ""time"": ""2020-04-26T10:44:44.696Z"", ""with"": ""share""}","2020-04-26 10:43:40","2020-04-26 10:43:40"
924,b4f12583-8bc9-4e2d-b61c-f4b457f22970,START,"{""_id"": ""41e90c15-47ab-4dd1-82de-a2ebfb83d022"", ""_rev"": ""1-30ccdbc15ab244d570efe8d0e42948d5"", ""time"": ""2020-04-26T10:45:17.071Z"", ""with"": ""get""}","2020-04-26 10:44:12","2020-04-26 10:44:12"
925,b4f12583-8bc9-4e2d-b61c-f4b457f22970,LOGIN_ATTEMPT,"{""_id"": ""b493b38f-9cbe-4343-850d-b06be48db25f"", ""_rev"": ""1-afaaad230ba512ea44ee58e78a7cf8bf"", ""time"": ""2020-04-26T10:45:25.342Z"", ""number"": ""01624866850""}","2020-04-26 10:44:21","2020-04-26 10:44:21"
926,b4f12583-8bc9-4e2d-b61c-f4b457f22970,LOGIN_SUCCESS,"{""_id"": ""7113b9f0-ad74-4ffe-bde8-70909435922b"", ""_rev"": ""1-cfe3099244bcd130f7bc1e2516f76c62"", ""time"": ""2020-04-26T10:45:42.406Z"", ""number"": ""01624866850"", ""target"": ""get-home""}","2020-04-26 10:44:38","2020-04-26 10:44:38"
927,b4f12583-8bc9-4e2d-b61c-f4b457f22970,NAVIGATE,"{""_id"": ""f4d8a758-9135-4405-978b-f8d4f905d701"", ""_rev"": ""1-0ebb26d31b3aa1dfc5493c79f6f3fa31"", ""time"": ""2020-04-26T10:45:42.397Z"", ""screen"": ""get-home""}","2020-04-26 10:44:38","2020-04-26 10:44:38"
928,b4f12583-8bc9-4e2d-b61c-f4b457f22970,NAVIGATE,"{""_id"": ""8f3ab0fe-c5f3-4d3d-bdeb-be3bb0bf06ad"", ""_rev"": ""1-2e453ffc36db50d266ae54efcfd96710"", ""time"": ""2020-04-26T10:46:11.526Z"", ""screen"": ""get-home""}","2020-04-26 10:45:07","2020-04-26 10:45:07"
929,b4f12583-8bc9-4e2d-b61c-f4b457f22970,SELF_PROFILE_VIEW,"{""_id"": ""1bb3d9af-0b3e-4016-b31b-0e04bbcdf200"", ""_rev"": ""1-690f0b541c76dbe6a2d86d20dab42908"", ""time"": ""2020-04-26T10:46:13.987Z""}","2020-04-26 10:45:09","2020-04-26 10:45:09"
930,b4f12583-8bc9-4e2d-b61c-f4b457f22970,NAVIGATE,"{""_id"": ""d8e62201-ff1f-499b-9c9a-9f50081ddab8"", ""_rev"": ""1-c1dcda0c15efd7c6c27052a348697b28"", ""time"": ""2020-04-26T10:46:17.097Z"", ""screen"": ""get-home""}","2020-04-26 10:45:12","2020-04-26 10:45:12"
931,b4f12583-8bc9-4e2d-b61c-f4b457f22970,SELF_PROFILE_VIEW,"{""_id"": ""831eccc3-d5cf-45a5-84c0-ff00a687d281"", ""_rev"": ""1-8fa225d07bd45a959ed613daaef2b471"", ""time"": ""2020-04-26T10:46:19.548Z""}","2020-04-26 10:45:15","2020-04-26 10:45:15"
932,b4f12583-8bc9-4e2d-b61c-f4b457f22970,PROFILE_COMPLETED,"{""_id"": ""eb6a1fd9-cdac-4bde-8cb3-09f4d752e204"", ""_rev"": ""1-61c9c6fcbd025ec0f90413ce1caa5913"", ""time"": ""2020-04-26T10:47:51.518Z""}","2020-04-26 10:46:47","2020-04-26 10:46:47"
933,b4f12583-8bc9-4e2d-b61c-f4b457f22970,NAVIGATE,"{""_id"": ""1cd53973-a428-43a7-aef3-42da59a46d25"", ""_rev"": ""1-b083238aae2056a6f8f0153c6a2ef4bb"", ""time"": ""2020-04-26T10:47:51.992Z"", ""screen"": ""get-home""}","2020-04-26 10:46:47","2020-04-26 10:46:47"
934,b4f12583-8bc9-4e2d-b61c-f4b457f22970,SELF_PROFILE_VIEW,"{""_id"": ""ed2e986a-60a1-4cd6-b8cf-94026753e6e6"", ""_rev"": ""1-9991f5ef7f4c34f980cafd9b0cbebe93"", ""time"": ""2020-04-26T10:47:55.737Z""}","2020-04-26 10:46:51","2020-04-26 10:46:51"
935,b4f12583-8bc9-4e2d-b61c-f4b457f22970,PROFILE_COMPLETED,"{""_id"": ""08cba63e-c90a-47da-8f13-e7300787694c"", ""_rev"": ""1-a6b52a4bacd032c1862114fed2177718"", ""time"": ""2020-04-26T10:48:12.275Z""}","2020-04-26 10:47:08","2020-04-26 10:47:08"
936,b4f12583-8bc9-4e2d-b61c-f4b457f22970,NAVIGATE,"{""_id"": ""43e07c0d-71d2-4b84-bdd2-24c37cb798b4"", ""_rev"": ""1-991f521d68416db3a2faf66065177e5d"", ""time"": ""2020-04-26T10:48:12.552Z"", ""screen"": ""get-home""}","2020-04-26 10:47:08","2020-04-26 10:47:08"
937,b4f12583-8bc9-4e2d-b61c-f4b457f22970,SELF_PROFILE_VIEW,"{""_id"": ""ebb4aecf-3d28-4700-b32e-635d7ff2638b"", ""_rev"": ""1-d957df8e37f04221f2b623119381d3ac"", ""time"": ""2020-04-26T10:48:13.672Z""}","2020-04-26 10:47:09","2020-04-26 10:47:09"
938,b4f12583-8bc9-4e2d-b61c-f4b457f22970,NAVIGATE,"{""_id"": ""674b5b00-38dc-4f33-9d50-f6dcdfc10fef"", ""_rev"": ""1-d1ccf88f7fe2a8456ca325b7c9e96bbd"", ""time"": ""2020-04-26T10:48:20.693Z"", ""screen"": ""get-home""}","2020-04-26 10:47:16","2020-04-26 10:47:16"
939,7af4a673-670c-4318-a23d-aeb2af8b6cc8,INSTALLED,"{""_id"": ""0632e82a-e5ed-44f7-9cab-70158df0a563"", ""_rev"": ""1-79805da5ff8b938d45e8b38e4ed066cf"", ""time"": ""2020-04-26T11:33:47.766Z"", ""frame_version"": ""0.5""}","2020-04-26 11:33:47","2020-04-26 11:33:47"
940,7af4a673-670c-4318-a23d-aeb2af8b6cc8,ACTIVATE,"{""os"": ""10"", ""_id"": ""306ce11e-fd4b-4782-abd6-3bc8250fb008"", ""_rev"": ""1-55d06b62059dfa32e09f59f3b9bde2ea"", ""time"": ""2020-04-26T11:33:47.763Z"", ""model"": ""ONEPLUS A6010"", ""screen"": {""width"": 412, ""height"": 892}, ""user_agent"": ""Mozilla/5.0 (Linux; Android 10; ONEPLUS A6010 Build/QKQ1.190716.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/81.0.4044.117 Mobile Safari/537.36"", ""manufacturer"": ""OnePlus""}","2020-04-26 11:33:47","2020-04-26 11:33:47"
941,7af4a673-670c-4318-a23d-aeb2af8b6cc8,OPEN,"{""_id"": ""6dc133e4-d307-4a19-940f-5e86ef8ed8a1"", ""_rev"": ""1-c8626ca9666383eff2873d042bf93b09"", ""time"": ""2020-04-26T11:33:47.679Z"", ""returning"": false}","2020-04-26 11:33:48","2020-04-26 11:33:48"
942,7af4a673-670c-4318-a23d-aeb2af8b6cc8,START,"{""_id"": ""c230e3bd-5a4c-4f89-9e84-1880e0023a46"", ""_rev"": ""1-4f300c5ed42abfc188195531f78e0690"", ""time"": ""2020-04-26T11:33:56.126Z"", ""with"": ""share""}","2020-04-26 11:33:55","2020-04-26 11:33:55"
943,43b6e616-86ad-4712-ba6d-8d6af0184fff,INSTALLED,"{""_id"": ""163b710f-05d7-495f-a83f-cd529d0b7523"", ""_rev"": ""1-1ca46d954d73e217097f11725c5af45a"", ""time"": ""2020-04-26T16:12:19.111Z"", ""frame_version"": ""0.5""}","2020-04-26 16:15:56","2020-04-26 16:15:56"
944,43b6e616-86ad-4712-ba6d-8d6af0184fff,ACTIVATE,"{""os"": ""6.0"", ""_id"": ""8b66b359-ab47-41ce-bc8a-0fde3f0247cb"", ""_rev"": ""1-f5b0f254266ce0655609990b05524b56"", ""time"": ""2020-04-26T16:12:19.091Z"", ""model"": ""V75"", ""screen"": {""width"": 320, ""height"": 570}, ""user_agent"": ""Mozilla/5.0 (Linux; Android 6.0; V75 Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"", ""manufacturer"": ""Symphony""}","2020-04-26 16:15:56","2020-04-26 16:15:56"
945,43b6e616-86ad-4712-ba6d-8d6af0184fff,OPEN,"{""_id"": ""9f96fee3-103a-42bb-91aa-d920d5190a26"", ""_rev"": ""1-4d3d708bc4844fa531027701e1313270"", ""time"": ""2020-04-26T16:12:18.670Z"", ""returning"": false}","2020-04-26 16:15:56","2020-04-26 16:15:56"
946,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,NAVIGATE,"{""_id"": ""2fbf9be1-5e27-4dde-adb3-b3ca574d8fba"", ""_rev"": ""1-878bae6fe0f008f4e4ca52871ca6254c"", ""time"": ""2020-04-26T18:50:39.864Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""screen"": ""get-home""}","2020-04-26 18:50:44","2020-04-26 18:50:44"
947,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,OPEN,"{""_id"": ""8a211477-a19c-4a7e-a71a-737af06370dd"", ""_rev"": ""1-3bf4dacf6cb52921233b531884c51138"", ""time"": ""2020-04-26T18:50:39.496Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""returning"": true}","2020-04-26 18:50:44","2020-04-26 18:50:44"
948,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,NAVIGATE,"{""_id"": ""755d3a10-4c51-490a-a324-d22bbe987c9c"", ""_rev"": ""1-5144e4fec37cba52e7c6443b73e32504"", ""time"": ""2020-04-26T18:50:45.575Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""screen"": ""get-home""}","2020-04-26 18:50:46","2020-04-26 18:50:46"
949,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,SHARE_SCAN,"{""_id"": ""39b02ac7-3ef5-45cf-a3f0-1e3b4b9fb939"", ""_rev"": ""1-3a5d88875a26035a74ce64e40af8f10b"", ""time"": ""2020-04-26T18:50:46.437Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc=""}","2020-04-26 18:50:47","2020-04-26 18:50:47"
950,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,SHARE_SCAN_LOCATION,"{""_id"": ""ad476c3f-b4b9-4743-bd1e-159cb9df7084"", ""_rev"": ""1-fb0ded2fb748e49f6f321c7770578034"", ""time"": ""2020-04-26T18:50:47.346Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""bearing"": 0, ""accuracy"": 26.753999710083008, ""altitude"": -39.400001525878906, ""latitude"": 23.7668256, ""longitude"": 90.3544296, ""breaking_accuracy"": 0}","2020-04-26 18:50:48","2020-04-26 18:50:48"
951,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,ENTERING_KEY,"{""_id"": ""3a200280-49c0-43c4-a509-f668af234796"", ""for"": {""ssid"": ""Avalon"", ""bssid"": ""0c:80:63:82:31:1e"", ""strength"": 9}, ""_rev"": ""1-3ba1991f4cb17b82175b600f295456a5"", ""time"": ""2020-04-26T18:50:49.563Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc=""}","2020-04-26 18:50:50","2020-04-26 18:50:50"
952,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,TOWER_ADDED,"{""_id"": ""73d4f782-bebc-44d8-866e-69a59c5dfebf"", ""_rev"": ""1-499573775eb222d4d6863feb16e27a33"", ""time"": ""2020-04-26T18:51:04.626Z"", ""tower"": {""ssid"": ""Avalon"", ""bssid"": ""0c:80:63:82:31:1e"", ""strength"": 9}, ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc=""}","2020-04-26 18:51:05","2020-04-26 18:51:05"
953,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,NAVIGATE,"{""_id"": ""acd2a139-7c86-44d7-8a5c-5d264d540420"", ""_rev"": ""1-c3f91994de427ac8673e06c87825d878"", ""time"": ""2020-04-26T18:51:04.962Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""screen"": ""get-home""}","2020-04-26 18:51:05","2020-04-26 18:51:05"
954,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,NAVIGATE,"{""_id"": ""e46c925c-4eec-4327-9887-91508e6f3976"", ""_rev"": ""1-fd8b0e1fecaf1b5ae028c994131a0bc7"", ""time"": ""2020-04-26T18:51:19.301Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""screen"": ""get-home""}","2020-04-26 18:51:20","2020-04-26 18:51:20"
955,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,NAVIGATE,"{""_id"": ""593fd53c-f9b6-4d3c-9863-06994d2e3d4b"", ""_rev"": ""1-00cf8ae703b412afb866c0ec7f401527"", ""time"": ""2020-04-26T18:51:20.059Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""screen"": ""get-home""}","2020-04-26 18:51:21","2020-04-26 18:51:21"
956,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,NAVIGATE,"{""_id"": ""cbffab8b-af31-4382-b243-2baee6d9646a"", ""_rev"": ""1-4f16d0a1cd7e78840ad1e9fdda54d16d"", ""time"": ""2020-04-26T18:51:24.595Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""screen"": ""get-home""}","2020-04-26 18:51:25","2020-04-26 18:51:25"
957,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,NAVIGATE,"{""_id"": ""a964477b-5580-4251-ad8d-b7b1585a1bcc"", ""_rev"": ""1-ad3783faa790fc2f341e1662994c0bf0"", ""time"": ""2020-04-26T18:51:25.138Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""screen"": ""get-home""}","2020-04-26 18:51:25","2020-04-26 18:51:25"
958,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,SHARE_SCAN,"{""_id"": ""8c4fb756-d16e-4c43-8e0e-82e5fd54dedf"", ""_rev"": ""1-e3bb3628197de85ecf785c181906a61d"", ""time"": ""2020-04-26T18:51:25.757Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc=""}","2020-04-26 18:51:26","2020-04-26 18:51:26"
959,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,ENTERING_KEY,"{""_id"": ""4d1f303b-b4e5-47ed-86aa-2dd99bc92531"", ""for"": {""ssid"": ""Avalon"", ""bssid"": ""0c:80:63:82:31:1e"", ""strength"": 9}, ""_rev"": ""1-8f2ac765a3be8db286072bac764d1521"", ""time"": ""2020-04-26T18:51:26.900Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc=""}","2020-04-26 18:51:27","2020-04-26 18:51:27"
960,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,TOWER_ADDED,"{""_id"": ""0e8f70fd-c4a9-44e4-b095-5be4fd9e4673"", ""_rev"": ""1-ca466a2053db2644bd8315e6771ab831"", ""time"": ""2020-04-26T18:51:48.648Z"", ""tower"": {""ssid"": ""Avalon"", ""bssid"": ""0c:80:63:82:31:1e"", ""strength"": 9}, ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc=""}","2020-04-26 18:51:49","2020-04-26 18:51:49"
961,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,NAVIGATE,"{""_id"": ""a4bb2f7f-f2c0-4a39-bb06-d40ef380d352"", ""_rev"": ""1-a5844528fadbeb45580721326023771f"", ""time"": ""2020-04-26T18:51:48.926Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""screen"": ""get-home""}","2020-04-26 18:51:49","2020-04-26 18:51:49"
962,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,SHARE_SCAN,"{""_id"": ""171ba0e5-7bc3-4517-9388-829c278caa09"", ""_rev"": ""1-a915079be7addf7c54509c72109e41da"", ""time"": ""2020-04-26T18:51:51.883Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc=""}","2020-04-26 18:51:52","2020-04-26 18:51:52"
963,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,SHARE_SCAN_LOCATION,"{""_id"": ""2adb2739-1e85-406d-8d06-9494b77d68ba"", ""_rev"": ""1-033cf928bd29d19b022db13945ac8baf"", ""time"": ""2020-04-26T18:51:53.472Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""bearing"": 0, ""accuracy"": 19.493000030517575, ""altitude"": -39.30000305175781, ""latitude"": 23.7668518, ""longitude"": 90.3544323, ""breaking_accuracy"": 0}","2020-04-26 18:51:54","2020-04-26 18:51:54"
964,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,SHARE_SCAN_LOCATION,"{""_id"": ""edd78332-0d04-4d6b-b9fe-859cce6a9bce"", ""_rev"": ""1-09587f1b113e369207746301205f4c51"", ""time"": ""2020-04-26T18:51:53.475Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""bearing"": 0, ""accuracy"": 19.493000030517575, ""altitude"": -39.30000305175781, ""latitude"": 23.7668518, ""longitude"": 90.3544323, ""breaking_accuracy"": 0}","2020-04-26 18:51:54","2020-04-26 18:51:54"
965,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,NAVIGATE,"{""_id"": ""936d9cad-9156-4c20-9ab8-ddb986bef31d"", ""_rev"": ""1-a0a9f2838c707a827b9b3e7a720772b3"", ""time"": ""2020-04-26T18:52:14.046Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""screen"": ""get-home""}","2020-04-26 18:52:17","2020-04-26 18:52:17"
966,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,OPEN,"{""_id"": ""95c8a292-0e0b-4a2b-938d-a7decd2d185d"", ""_rev"": ""1-2633e3ccf4ace766647f24ee2ee4cf08"", ""time"": ""2020-04-26T18:52:13.980Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""returning"": true}","2020-04-26 18:52:17","2020-04-26 18:52:17"
967,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,NAVIGATE,"{""_id"": ""67fe1538-78dc-48e0-be77-b39e4fecbc92"", ""_rev"": ""1-91d171fdbb1a21d4f973840fba813193"", ""time"": ""2020-04-26T18:52:17.112Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""screen"": ""get-home""}","2020-04-26 18:52:17","2020-04-26 18:52:17"
968,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,NAVIGATE,"{""_id"": ""09ecf248-7a1a-417f-b84c-90773e989954"", ""_rev"": ""1-f423fb94e91cf1c2aa4350742cbea47e"", ""time"": ""2020-04-26T18:52:26.072Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""screen"": ""get-home""}","2020-04-26 18:52:26","2020-04-26 18:52:26"
969,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,NAVIGATE,"{""_id"": ""3e278e3d-7b3f-46d0-adbb-51d0cd54de6e"", ""_rev"": ""1-bddd1101dd787e213618206d8340316f"", ""time"": ""2020-04-26T18:52:35.063Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""screen"": ""get-home""}","2020-04-26 18:52:36","2020-04-26 18:52:36"
970,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,NAVIGATE,"{""_id"": ""c8459b7d-d45e-4e68-b53e-a3541901d069"", ""_rev"": ""1-2f6fa96f4d5b618f13e62789027a763d"", ""time"": ""2020-04-26T18:52:36.064Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""screen"": ""get-home""}","2020-04-26 18:52:36","2020-04-26 18:52:36"
971,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,NAVIGATE,"{""_id"": ""51e3ef71-09ab-4b50-8d42-5aae070d06b8"", ""_rev"": ""1-6dfb8cebd2df2ef8503d776c56a69484"", ""time"": ""2020-04-26T18:52:41.151Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""screen"": ""get-home""}","2020-04-26 18:52:42","2020-04-26 18:52:42"
972,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,SHARE_SCAN,"{""_id"": ""076a777f-d40b-4fb7-8331-db5b4e09bfbf"", ""_rev"": ""1-723e9791050214c053861d53c0145f14"", ""time"": ""2020-04-26T18:52:42.909Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc=""}","2020-04-26 18:52:43","2020-04-26 18:52:43"
973,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,SHARE_SCAN_LOCATION,"{""_id"": ""be7c944a-85d1-42d5-9257-c8250b6bc36c"", ""_rev"": ""1-e5e595d3b0e9637b1c755c31dd131673"", ""time"": ""2020-04-26T18:52:43.533Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""bearing"": 0, ""accuracy"": 20.48500061035156, ""altitude"": -39.400001525878906, ""latitude"": 23.7668081, ""longitude"": 90.3544481, ""breaking_accuracy"": 0}","2020-04-26 18:52:44","2020-04-26 18:52:44"
974,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,NAVIGATE,"{""_id"": ""63b3e584-c587-4579-bfb0-f657358172c8"", ""_rev"": ""1-842fd30654fac0d43ed1d9c782a14b23"", ""time"": ""2020-04-26T18:52:56.434Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""screen"": ""get-home""}","2020-04-26 18:52:57","2020-04-26 18:52:57"
975,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,NAVIGATE,"{""_id"": ""a2e9d116-558c-4ef8-84e6-bf31b63db0f5"", ""_rev"": ""1-2f7fec1ebdb4c845b3867cff00adf891"", ""time"": ""2020-04-26T18:52:57.553Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""screen"": ""get-home""}","2020-04-26 18:52:58","2020-04-26 18:52:58"
976,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,SHARE_SCAN,"{""_id"": ""04180db0-9db0-4ba2-8d14-8f4743a0deee"", ""_rev"": ""1-0eaef8a75217449028830ae7aa1f1914"", ""time"": ""2020-04-26T18:52:59.356Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc=""}","2020-04-26 18:53:00","2020-04-26 18:53:00"
977,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,SHARE_SCAN_LOCATION,"{""_id"": ""3b996d02-5fc9-4b7e-8c9e-c108b31d5949"", ""_rev"": ""1-c32e017037973e7f955bfb1b276bdb95"", ""time"": ""2020-04-26T18:52:59.888Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""bearing"": 101.79006958007812, ""accuracy"": 19.150999069213867, ""altitude"": -39.30000305175781, ""latitude"": 23.7668321, ""longitude"": 90.3544721, ""breaking_accuracy"": 0}","2020-04-26 18:53:00","2020-04-26 18:53:00"
978,5d4f8dbe-0a17-41ff-8388-5ca7e1e02a69,NAVIGATE,"{""_id"": ""22f9875d-c5b7-45eb-b5c9-f13bf66cda5f"", ""_rev"": ""1-505c7c46f785c925ef9c5779b0a3e828"", ""time"": ""2020-04-26T18:53:05.975Z"", ""_token"": ""667XuGlsVjJ3zGhvld35xktLAGU9f9V91UfXRJd7Pgc="", ""screen"": ""get-home""}","2020-04-26 18:53:06","2020-04-26 18:53:06"
979,91d79388-6b00-4768-9d3a-8532f37ec2f0,OPEN,"{""_id"": ""027ab4f6-7137-4e8f-9b8d-b9e6e499166f"", ""_rev"": ""1-cc3953f41130592184093ea7c44f86af"", ""time"": ""2020-04-26T21:40:58.187Z"", ""returning"": false}","2020-04-26 21:40:59","2020-04-26 21:40:59"
980,91d79388-6b00-4768-9d3a-8532f37ec2f0,INSTALLED,"{""_id"": ""495f950f-ebb1-4fd2-8185-83e4b034d610"", ""_rev"": ""1-fb362057888a6335f7793744a493dd81"", ""time"": ""2020-04-26T21:40:58.276Z"", ""frame_version"": ""0.5""}","2020-04-26 21:40:59","2020-04-26 21:40:59"
981,91d79388-6b00-4768-9d3a-8532f37ec2f0,ACTIVATE,"{""os"": ""9"", ""_id"": ""c549c34b-ed50-4aaf-b8dc-f5edde9afca8"", ""_rev"": ""1-26094c766d5634b96f2d0965b8285dd2"", ""time"": ""2020-04-26T21:40:58.271Z"", ""model"": ""ONEPLUS A5010"", ""screen"": {""width"": 412, ""height"": 823}, ""user_agent"": ""Mozilla/5.0 (Linux; Android 9; ONEPLUS A5010 Build/PKQ1.180716.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/81.0.4044.111 Mobile Safari/537.36"", ""manufacturer"": ""OnePlus""}","2020-04-26 21:40:59","2020-04-26 21:40:59"
